LowBirthWeightIndLowBirthWeightIndDesc,BirthAgeGroupAgeGroupDesc,YearBirthYearDesc,CountyCountyName,BirthCount,Birth Count_PCT,SORT
Low birth weight (<2500g),18 to 19,2012,Seneca,5,0.9,18632
Low birth weight (<2500g),20 to 24,2012,Seneca,23,4.2,18633
Low birth weight (<2500g),25 to 29,2012,Seneca,9,1.7,18634
Low birth weight (<2500g),30 to 34,2012,Seneca,12,2.2,18635
Low birth weight (<2500g),35 to 39,2012,Seneca,3,0.6,18636
Low birth weight (<2500g),40 to 44,2012,Seneca,0,0.0,18637
Low birth weight (<2500g),45 and older,2012,Seneca,0,0.0,18638
Normal birth weight (2500g+),Less than 15,2012,Seneca,0,0.0,18640
Normal birth weight (2500g+),15 to 17,2012,Seneca,*,*,18641
Normal birth weight (2500g+),18 to 19,2012,Seneca,45,8.3,18642
Normal birth weight (2500g+),20 to 24,2012,Seneca,142,26.1,18643
Normal birth weight (2500g+),25 to 29,2012,Seneca,153,28.1,18644
Normal birth weight (2500g+),30 to 34,2012,Seneca,107,19.7,18645
Normal birth weight (2500g+),35 to 39,2012,Seneca,29,5.3,18646
Normal birth weight (2500g+),40 to 44,2012,Seneca,*,*,18647
Normal birth weight (2500g+),45 and older,2012,Seneca,0,0.0,18648
Low birth weight (<2500g),Less than 15,2012,Shelby,0,0.0,18660
Low birth weight (<2500g),15 to 17,2012,Shelby,0,0.0,18661
Low birth weight (<2500g),18 to 19,2012,Shelby,1,0.2,18662
Low birth weight (<2500g),20 to 24,2012,Shelby,7,1.1,18663
Low birth weight (<2500g),25 to 29,2012,Shelby,12,2.0,18664
Low birth weight (<2500g),30 to 34,2012,Shelby,7,1.1,18665
Low birth weight (<2500g),35 to 39,2012,Shelby,4,0.7,18666
Low birth weight (<2500g),40 to 44,2012,Shelby,0,0.0,18667
Low birth weight (<2500g),45 and older,2012,Shelby,0,0.0,18668
Normal birth weight (2500g+),Less than 15,2012,Shelby,*,*,18670
Normal birth weight (2500g+),15 to 17,2012,Shelby,*,*,18671
Normal birth weight (2500g+),18 to 19,2012,Shelby,36,5.9,18672
Normal birth weight (2500g+),20 to 24,2012,Shelby,159,25.9,18673
Normal birth weight (2500g+),25 to 29,2012,Shelby,202,32.8,18674
Normal birth weight (2500g+),30 to 34,2012,Shelby,129,21.0,18675
Normal birth weight (2500g+),35 to 39,2012,Shelby,34,5.5,18676
Normal birth weight (2500g+),40 to 44,2012,Shelby,*,*,18677
Normal birth weight (2500g+),45 and older,2012,Shelby,0,0.0,18678
Low birth weight (<2500g),Less than 15,2012,Stark,0,0.0,18690
Low birth weight (<2500g),15 to 17,2012,Stark,10,0.2,18691
Low birth weight (<2500g),18 to 19,2012,Stark,22,0.5,18692
Low birth weight (<2500g),20 to 24,2012,Stark,98,2.4,18693
Low birth weight (<2500g),25 to 29,2012,Stark,119,2.9,18694
Low birth weight (<2500g),30 to 34,2012,Stark,67,1.6,18695
Low birth weight (<2500g),35 to 39,2012,Stark,39,1.0,18696
Low birth weight (<2500g),40 to 44,2012,Stark,7,0.2,18697
Low birth weight (<2500g),45 and older,2012,Stark,0,0.0,18698
Normal birth weight (2500g+),Less than 15,2012,Stark,*,*,18700
Normal birth weight (2500g+),15 to 17,2012,Stark,93,2.3,18701
Normal birth weight (2500g+),18 to 19,2012,Stark,222,5.4,18702
Normal birth weight (2500g+),20 to 24,2012,Stark,1068,26.1,18703
Normal birth weight (2500g+),25 to 29,2012,Stark,1172,28.7,18704
Normal birth weight (2500g+),30 to 34,2012,Stark,785,19.2,18705
Normal birth weight (2500g+),35 to 39,2012,Stark,328,8.0,18706
Normal birth weight (2500g+),40 to 44,2012,Stark,51,1.2,18707
Normal birth weight (2500g+),45 and older,2012,Stark,*,*,18708
Low birth weight (<2500g),Less than 15,2012,Summit,*,*,18720
Low birth weight (<2500g),15 to 17,2012,Summit,17,0.3,18721
Low birth weight (<2500g),18 to 19,2012,Summit,26,0.4,18722
Low birth weight (<2500g),20 to 24,2012,Summit,141,2.3,18723
Low birth weight (<2500g),25 to 29,2012,Summit,175,2.9,18724
Low birth weight (<2500g),30 to 34,2012,Summit,168,2.7,18725
Low birth weight (<2500g),35 to 39,2012,Summit,63,1.0,18726
Low birth weight (<2500g),40 to 44,2012,Summit,13,0.2,18727
Low birth weight (<2500g),45 and older,2012,Summit,*,*,18728
Normal birth weight (2500g+),Less than 15,2012,Summit,*,*,18730
Normal birth weight (2500g+),15 to 17,2012,Summit,108,1.8,18731
Normal birth weight (2500g+),18 to 19,2012,Summit,304,5.0,18732
Normal birth weight (2500g+),20 to 24,2012,Summit,1323,21.6,18733
Normal birth weight (2500g+),25 to 29,2012,Summit,1600,26.1,18734
Normal birth weight (2500g+),30 to 34,2012,Summit,1466,23.9,18735
Normal birth weight (2500g+),35 to 39,2012,Summit,603,9.8,18736
Normal birth weight (2500g+),40 to 44,2012,Summit,120,2.0,18737
Normal birth weight (2500g+),45 and older,2012,Summit,*,*,18738
Low birth weight (<2500g),Less than 15,2012,Trumbull,0,0.0,18750
Low birth weight (<2500g),15 to 17,2012,Trumbull,5,0.2,18751
Low birth weight (<2500g),18 to 19,2012,Trumbull,6,0.3,18752
Low birth weight (<2500g),20 to 24,2012,Trumbull,58,2.9,18753
Low birth weight (<2500g),25 to 29,2012,Trumbull,53,2.6,18754
Low birth weight (<2500g),30 to 34,2012,Trumbull,33,1.6,18755
Low birth weight (<2500g),35 to 39,2012,Trumbull,19,0.9,18756
Low birth weight (<2500g),40 to 44,2012,Trumbull,1,0.0,18757
Low birth weight (<2500g),45 and older,2012,Trumbull,0,0.0,18758
Normal birth weight (2500g+),Less than 15,2012,Trumbull,*,*,18760
Normal birth weight (2500g+),15 to 17,2012,Trumbull,44,2.2,18761
Normal birth weight (2500g+),18 to 19,2012,Trumbull,127,6.3,18762
Normal birth weight (2500g+),20 to 24,2012,Trumbull,553,27.3,18763
Normal birth weight (2500g+),25 to 29,2012,Trumbull,547,27.1,18764
Normal birth weight (2500g+),30 to 34,2012,Trumbull,380,18.8,18765
Normal birth weight (2500g+),35 to 39,2012,Trumbull,155,7.7,18766
Normal birth weight (2500g+),40 to 44,2012,Trumbull,34,1.7,18767
Normal birth weight (2500g+),45 and older,2012,Trumbull,*,*,18768
Low birth weight (<2500g),Less than 15,2012,Tuscarawas,0,0.0,18780
Low birth weight (<2500g),15 to 17,2012,Tuscarawas,3,0.3,18781
Low birth weight (<2500g),18 to 19,2012,Tuscarawas,6,0.5,18782
Low birth weight (<2500g),20 to 24,2012,Tuscarawas,26,2.4,18783
Low birth weight (<2500g),25 to 29,2012,Tuscarawas,15,1.4,18784
Low birth weight (<2500g),30 to 34,2012,Tuscarawas,18,1.6,18785
Low birth weight (<2500g),35 to 39,2012,Tuscarawas,6,0.5,18786
Low birth weight (<2500g),40 to 44,2012,Tuscarawas,0,0.0,18787
Low birth weight (<2500g),45 and older,2012,Tuscarawas,0,0.0,18788
Normal birth weight (2500g+),Less than 15,2012,Tuscarawas,*,*,18790
Normal birth weight (2500g+),15 to 17,2012,Tuscarawas,*,*,18791
Normal birth weight (2500g+),18 to 19,2012,Tuscarawas,70,6.3,18792
Normal birth weight (2500g+),20 to 24,2012,Tuscarawas,300,27.1,18793
Normal birth weight (2500g+),25 to 29,2012,Tuscarawas,340,30.7,18794
Normal birth weight (2500g+),30 to 34,2012,Tuscarawas,226,20.4,18795
Normal birth weight (2500g+),35 to 39,2012,Tuscarawas,69,6.2,18796
Normal birth weight (2500g+),40 to 44,2012,Tuscarawas,*,*,18797
Normal birth weight (2500g+),45 and older,2012,Tuscarawas,*,*,18798
Low birth weight (<2500g),Less than 15,2012,Union,0,0.0,18810
Low birth weight (<2500g),15 to 17,2012,Union,0,0.0,18811
Low birth weight (<2500g),18 to 19,2012,Union,4,0.7,18812
Low birth weight (<2500g),20 to 24,2012,Union,5,0.9,18813
Low birth weight (<2500g),25 to 29,2012,Union,6,1.0,18814
Low birth weight (<2500g),30 to 34,2012,Union,8,1.4,18815
Low birth weight (<2500g),35 to 39,2012,Union,3,0.5,18816
Low birth weight (<2500g),40 to 44,2012,Union,*,*,18817
Low birth weight (<2500g),45 and older,2012,Union,0,0.0,18818
Normal birth weight (2500g+),Less than 15,2012,Union,0,0.0,18820
Normal birth weight (2500g+),15 to 17,2012,Union,*,*,18821
Normal birth weight (2500g+),18 to 19,2012,Union,*,*,18822
Normal birth weight (2500g+),20 to 24,2012,Union,106,18.2,18823
Normal birth weight (2500g+),25 to 29,2012,Union,168,28.8,18824
Normal birth weight (2500g+),30 to 34,2012,Union,161,27.6,18825
Normal birth weight (2500g+),35 to 39,2012,Union,72,12.3,18826
Normal birth weight (2500g+),40 to 44,2012,Union,*,*,18827
Normal birth weight (2500g+),45 and older,2012,Union,*,*,18828
Low birth weight (<2500g),Less than 15,2012,Van Wert,0,0.0,18840
Low birth weight (<2500g),15 to 17,2012,Van Wert,0,0.0,18841
Low birth weight (<2500g),18 to 19,2012,Van Wert,0,0.0,18842
Low birth weight (<2500g),20 to 24,2012,Van Wert,3,0.9,18843
Low birth weight (<2500g),25 to 29,2012,Van Wert,3,0.9,18844
Low birth weight (<2500g),30 to 34,2012,Van Wert,*,*,18845
Low birth weight (<2500g),35 to 39,2012,Van Wert,3,0.9,18846
Low birth weight (<2500g),40 to 44,2012,Van Wert,0,0.0,18847
Low birth weight (<2500g),45 and older,2012,Van Wert,0,0.0,18848
Normal birth weight (2500g+),Less than 15,2012,Van Wert,0,0.0,18850
Normal birth weight (2500g+),15 to 17,2012,Van Wert,*,*,18851
Normal birth weight (2500g+),18 to 19,2012,Van Wert,*,*,18852
Normal birth weight (2500g+),20 to 24,2012,Van Wert,87,26.5,18853
Normal birth weight (2500g+),25 to 29,2012,Van Wert,106,32.3,18854
Normal birth weight (2500g+),30 to 34,2012,Van Wert,68,20.7,18855
Normal birth weight (2500g+),35 to 39,2012,Van Wert,*,*,18856
Normal birth weight (2500g+),40 to 44,2012,Van Wert,*,*,18857
Normal birth weight (2500g+),45 and older,2012,Van Wert,0,0.0,18858
Low birth weight (<2500g),Less than 15,2012,Vinton,0,0.0,18870
Low birth weight (<2500g),15 to 17,2012,Vinton,*,*,18871
Low birth weight (<2500g),18 to 19,2012,Vinton,0,0.0,18872
Low birth weight (<2500g),20 to 24,2012,Vinton,*,*,18873
Low birth weight (<2500g),25 to 29,2012,Vinton,0,0.0,18874
Low birth weight (<2500g),30 to 34,2012,Vinton,*,*,18875
Low birth weight (<2500g),35 to 39,2012,Vinton,*,*,18876
Low birth weight (<2500g),40 to 44,2012,Vinton,*,*,18877
Low birth weight (<2500g),45 and older,2012,Vinton,0,0.0,18878
Normal birth weight (2500g+),Less than 15,2012,Vinton,0,0.0,18880
Normal birth weight (2500g+),15 to 17,2012,Vinton,*,*,18881
Normal birth weight (2500g+),18 to 19,2012,Vinton,*,*,18882
Normal birth weight (2500g+),20 to 24,2012,Vinton,58,36.0,18883
Normal birth weight (2500g+),25 to 29,2012,Vinton,33,20.5,18884
Normal birth weight (2500g+),30 to 34,2012,Vinton,*,*,18885
Normal birth weight (2500g+),35 to 39,2012,Vinton,*,*,18886
Normal birth weight (2500g+),40 to 44,2012,Vinton,*,*,18887
Normal birth weight (2500g+),45 and older,2012,Vinton,0,0.0,18888
Low birth weight (<2500g),Less than 15,2012,Warren,0,0.0,18900
Low birth weight (<2500g),15 to 17,2012,Warren,2,0.1,18901
Low birth weight (<2500g),18 to 19,2012,Warren,5,0.2,18902
Low birth weight (<2500g),20 to 24,2012,Warren,27,1.1,18903
Low birth weight (<2500g),25 to 29,2012,Warren,61,2.5,18904
Low birth weight (<2500g),30 to 34,2012,Warren,60,2.5,18905
Low birth weight (<2500g),35 to 39,2012,Warren,24,1.0,18906
Low birth weight (<2500g),40 to 44,2012,Warren,8,0.3,18907
Low birth weight (<2500g),45 and older,2012,Warren,*,*,18908
Normal birth weight (2500g+),Less than 15,2012,Warren,*,*,18910
Normal birth weight (2500g+),15 to 17,2012,Warren,*,*,18911
Normal birth weight (2500g+),18 to 19,2012,Warren,64,2.6,18912
Normal birth weight (2500g+),20 to 24,2012,Warren,363,15.0,18913
Normal birth weight (2500g+),25 to 29,2012,Warren,657,27.1,18914
Normal birth weight (2500g+),30 to 34,2012,Warren,765,31.6,18915
Normal birth weight (2500g+),35 to 39,2012,Warren,312,12.9,18916
Normal birth weight (2500g+),40 to 44,2012,Warren,56,2.3,18917
Normal birth weight (2500g+),45 and older,2012,Warren,*,*,18918
Low birth weight (<2500g),Less than 15,2012,Washington,0,0.0,18930
Low birth weight (<2500g),15 to 17,2012,Washington,0,0.0,18931
Low birth weight (<2500g),18 to 19,2012,Washington,7,1.1,18932
Low birth weight (<2500g),20 to 24,2012,Washington,9,1.4,18933
Low birth weight (<2500g),25 to 29,2012,Washington,16,2.6,18934
Low birth weight (<2500g),30 to 34,2012,Washington,10,1.6,18935
Low birth weight (<2500g),35 to 39,2012,Washington,1,0.2,18936
Low birth weight (<2500g),40 to 44,2012,Washington,0,0.0,18937
Low birth weight (<2500g),45 and older,2012,Washington,0,0.0,18938
Normal birth weight (2500g+),Less than 15,2012,Washington,0,0.0,18940
Normal birth weight (2500g+),15 to 17,2012,Washington,*,*,18941
Normal birth weight (2500g+),18 to 19,2012,Washington,32,5.1,18942
Normal birth weight (2500g+),20 to 24,2012,Washington,189,30.3,18943
Normal birth weight (2500g+),25 to 29,2012,Washington,185,29.6,18944
Normal birth weight (2500g+),30 to 34,2012,Washington,113,18.1,18945
Normal birth weight (2500g+),35 to 39,2012,Washington,44,7.1,18946
Normal birth weight (2500g+),40 to 44,2012,Washington,*,*,18947
Normal birth weight (2500g+),45 and older,2012,Washington,*,*,18948
Low birth weight (<2500g),Less than 15,2012,Wayne,0,0.0,18960
Low birth weight (<2500g),15 to 17,2012,Wayne,3,0.2,18961
Low birth weight (<2500g),18 to 19,2012,Wayne,7,0.5,18962
Low birth weight (<2500g),20 to 24,2012,Wayne,27,1.8,18963
Low birth weight (<2500g),25 to 29,2012,Wayne,25,1.7,18964
Low birth weight (<2500g),30 to 34,2012,Wayne,12,0.8,18965
Low birth weight (<2500g),35 to 39,2012,Wayne,3,0.2,18966
Low birth weight (<2500g),40 to 44,2012,Wayne,3,0.2,18967
Low birth weight (<2500g),45 and older,2012,Wayne,0,0.0,18968
Normal birth weight (2500g+),Less than 15,2012,Wayne,0,0.0,18970
Normal birth weight (2500g+),15 to 17,2012,Wayne,*,*,18971
Normal birth weight (2500g+),18 to 19,2012,Wayne,52,3.5,18972
Normal birth weight (2500g+),20 to 24,2012,Wayne,378,25.1,18973
Normal birth weight (2500g+),25 to 29,2012,Wayne,451,29.9,18974
Normal birth weight (2500g+),30 to 34,2012,Wayne,357,23.7,18975
Normal birth weight (2500g+),35 to 39,2012,Wayne,136,9.0,18976
Normal birth weight (2500g+),40 to 44,2012,Wayne,28,1.9,18977
Normal birth weight (2500g+),45 and older,2012,Wayne,*,*,18978
Low birth weight (<2500g),Less than 15,2012,Williams,0,0.0,18990
Low birth weight (<2500g),15 to 17,2012,Williams,0,0.0,18991
Low birth weight (<2500g),18 to 19,2012,Williams,2,0.5,18992
Low birth weight (<2500g),20 to 24,2012,Williams,4,0.9,18993
Low birth weight (<2500g),25 to 29,2012,Williams,2,0.5,18994
Low birth weight (<2500g),30 to 34,2012,Williams,4,0.9,18995
Low birth weight (<2500g),35 to 39,2012,Williams,4,0.9,18996
Low birth weight (<2500g),40 to 44,2012,Williams,*,*,18997
Low birth weight (<2500g),45 and older,2012,Williams,0,0.0,18998
Normal birth weight (2500g+),Less than 15,2012,Williams,0,0.0,19000
Normal birth weight (2500g+),15 to 17,2012,Williams,*,*,19001
Normal birth weight (2500g+),18 to 19,2012,Williams,26,6.1,19002
Normal birth weight (2500g+),20 to 24,2012,Williams,133,31.1,19003
Normal birth weight (2500g+),25 to 29,2012,Williams,125,29.3,19004
Normal birth weight (2500g+),30 to 34,2012,Williams,86,20.1,19005
Normal birth weight (2500g+),35 to 39,2012,Williams,*,*,19006
Normal birth weight (2500g+),40 to 44,2012,Williams,*,*,19007
Normal birth weight (2500g+),45 and older,2012,Williams,0,0.0,19008
Low birth weight (<2500g),Less than 15,2012,Wood,0,0.0,19020
Low birth weight (<2500g),15 to 17,2012,Wood,4,0.3,19021
Low birth weight (<2500g),18 to 19,2012,Wood,5,0.4,19022
Low birth weight (<2500g),20 to 24,2012,Wood,26,1.9,19023
Low birth weight (<2500g),25 to 29,2012,Wood,26,1.9,19024
Low birth weight (<2500g),30 to 34,2012,Wood,24,1.8,19025
Low birth weight (<2500g),35 to 39,2012,Wood,7,0.5,19026
Low birth weight (<2500g),40 to 44,2012,Wood,0,0.0,19027
Low birth weight (<2500g),45 and older,2012,Wood,0,0.0,19028
Normal birth weight (2500g+),Less than 15,2012,Wood,*,*,19030
Normal birth weight (2500g+),15 to 17,2012,Wood,*,*,19031
Normal birth weight (2500g+),18 to 19,2012,Wood,54,4.0,19032
Normal birth weight (2500g+),20 to 24,2012,Wood,261,19.2,19033
Normal birth weight (2500g+),25 to 29,2012,Wood,443,32.5,19034
Normal birth weight (2500g+),30 to 34,2012,Wood,334,24.5,19035
Normal birth weight (2500g+),35 to 39,2012,Wood,132,9.7,19036
Normal birth weight (2500g+),40 to 44,2012,Wood,26,1.9,19037
Normal birth weight (2500g+),45 and older,2012,Wood,0,0.0,19038
Low birth weight (<2500g),Less than 15,2012,Wyandot,0,0.0,19050
Low birth weight (<2500g),15 to 17,2012,Wyandot,*,*,19051
Low birth weight (<2500g),18 to 19,2012,Wyandot,5,1.8,19052
Low birth weight (<2500g),20 to 24,2012,Wyandot,6,2.1,19053
Low birth weight (<2500g),25 to 29,2012,Wyandot,10,3.6,19054
Low birth weight (<2500g),30 to 34,2012,Wyandot,3,1.1,19055
Low birth weight (<2500g),35 to 39,2012,Wyandot,4,1.4,19056
Low birth weight (<2500g),40 to 44,2012,Wyandot,0,0.0,19057
Low birth weight (<2500g),45 and older,2012,Wyandot,0,0.0,19058
Normal birth weight (2500g+),Less than 15,2012,Wyandot,0,0.0,19060
Normal birth weight (2500g+),15 to 17,2012,Wyandot,*,*,19061
Normal birth weight (2500g+),18 to 19,2012,Wyandot,28,10.0,19062
Normal birth weight (2500g+),20 to 24,2012,Wyandot,69,24.6,19063
Normal birth weight (2500g+),25 to 29,2012,Wyandot,78,27.8,19064
Normal birth weight (2500g+),30 to 34,2012,Wyandot,61,21.7,19065
Normal birth weight (2500g+),35 to 39,2012,Wyandot,*,*,19066
Normal birth weight (2500g+),40 to 44,2012,Wyandot,*,*,19067
Normal birth weight (2500g+),45 and older,2012,Wyandot,0,0.0,19068
Low birth weight (<2500g),Less than 15,2013,Adams,0,0.0,19110
Low birth weight (<2500g),15 to 17,2013,Adams,0,0.0,19111
Low birth weight (<2500g),18 to 19,2013,Adams,0,0.0,19112
Low birth weight (<2500g),20 to 24,2013,Adams,5,1.5,19113
Low birth weight (<2500g),25 to 29,2013,Adams,10,3.0,19114
Low birth weight (<2500g),30 to 34,2013,Adams,5,1.5,19115
Low birth weight (<2500g),35 to 39,2013,Adams,2,0.6,19116
Low birth weight (<2500g),40 to 44,2013,Adams,0,0.0,19117
Low birth weight (<2500g),45 and older,2013,Adams,*,*,19118
Normal birth weight (2500g+),Less than 15,2013,Adams,0,0.0,19120
Normal birth weight (2500g+),15 to 17,2013,Adams,*,*,19121
Normal birth weight (2500g+),18 to 19,2013,Adams,39,11.6,19122
Normal birth weight (2500g+),20 to 24,2013,Adams,110,32.8,19123
Normal birth weight (2500g+),25 to 29,2013,Adams,80,23.9,19124
Normal birth weight (2500g+),30 to 34,2013,Adams,47,14.0,19125
Normal birth weight (2500g+),35 to 39,2013,Adams,*,*,19126
Normal birth weight (2500g+),40 to 44,2013,Adams,*,*,19127
Normal birth weight (2500g+),45 and older,2013,Adams,*,*,19128
Low birth weight (<2500g),Less than 15,2013,Allen,0,0.0,19140
Low birth weight (<2500g),15 to 17,2013,Allen,2,0.2,19141
Low birth weight (<2500g),18 to 19,2013,Allen,7,0.5,19142
Low birth weight (<2500g),20 to 24,2013,Allen,31,2.4,19143
Low birth weight (<2500g),25 to 29,2013,Allen,28,2.2,19144
Low birth weight (<2500g),30 to 34,2013,Allen,15,1.2,19145
Low birth weight (<2500g),35 to 39,2013,Allen,9,0.7,19146
Low birth weight (<2500g),40 to 44,2013,Allen,0,0.0,19147
Low birth weight (<2500g),45 and older,2013,Allen,0,0.0,19148
Normal birth weight (2500g+),Less than 15,2013,Allen,0,0.0,19150
Normal birth weight (2500g+),15 to 17,2013,Allen,28,2.2,19151
Normal birth weight (2500g+),18 to 19,2013,Allen,82,6.4,19152
Normal birth weight (2500g+),20 to 24,2013,Allen,379,29.7,19153
Normal birth weight (2500g+),25 to 29,2013,Allen,351,27.6,19154
Normal birth weight (2500g+),30 to 34,2013,Allen,240,18.8,19155
Normal birth weight (2500g+),35 to 39,2013,Allen,92,7.2,19156
Normal birth weight (2500g+),40 to 44,2013,Allen,*,*,19157
Normal birth weight (2500g+),45 and older,2013,Allen,*,*,19158
Low birth weight (<2500g),Less than 15,2013,Ashland,0,0.0,19170
Low birth weight (<2500g),15 to 17,2013,Ashland,*,*,19171
Low birth weight (<2500g),18 to 19,2013,Ashland,6,0.9,19172
Low birth weight (<2500g),20 to 24,2013,Ashland,13,2.0,19173
Low birth weight (<2500g),25 to 29,2013,Ashland,7,1.1,19174
Low birth weight (<2500g),30 to 34,2013,Ashland,12,1.9,19175
Low birth weight (<2500g),35 to 39,2013,Ashland,0,0.0,19176
Low birth weight (<2500g),40 to 44,2013,Ashland,2,0.3,19177
Low birth weight (<2500g),45 and older,2013,Ashland,0,0.0,19178
Normal birth weight (2500g+),Less than 15,2013,Ashland,*,*,19180
